Price,Adj Close,Close,High,Low,Open,Volume
Ticker,JNJ,JNJ,JNJ,JNJ,JNJ,JNJ
Date,,,,,,
2010-01-01,40.48357391357422,62.86000061035156,65.94999694824219,62.220001220703125,64.70999908447266,245125300
2010-02-01,40.5737190246582,63.0,64.69999694824219,61.88999938964844,63.2599983215332,213341500
2010-03-01,42.31184768676758,65.19999694824219,65.48999786376953,63.02000045776367,63.27000045776367,249947500
2010-04-01,41.727806091308594,64.30000305175781,66.19999694824219,64.20999908447266,65.37000274658203,235860700
2010-05-01,37.834068298339844,58.29999923706055,65.62000274658203,58.189998626708984,65.16000366210938,357775800
2010-06-01,38.677371978759766,59.060001373291016,60.150001525878906,57.54999923706055,58.209999084472656,357343400
2010-07-01,38.04213333129883,58.09000015258789,61.72999954223633,56.86000061035156,59.06999969482422,310708000
2010-08-01,37.341400146484375,57.02000045776367,60.25,56.9900016784668,58.5,239384600
2010-09-01,40.95919418334961,61.959999084472656,62.70000076293945,57.439998626708984,57.66999816894531,209239500
2010-10-01,42.1358757019043,63.7400016784668,64.2300033569336,61.29999923706055,62.09000015258789,208721800
2010-11-01,40.68814468383789,61.54999923706055,64.91999816894531,61.25,63.880001068115234,221392600
2010-12-01,41.238319396972656,61.849998474121094,63.15999984741211,61.560001373291016,62.18000030517578,212152900
2011-01-01,39.85149383544922,59.77000045776367,63.540000915527344,59.689998626708984,62.630001068115234,257253400
2011-02-01,40.96494674682617,61.439998626708984,61.45000076293945,59.36000061035156,59.70000076293945,199932400
2011-03-01,39.86203384399414,59.25,61.5,57.5,61.25,254534800
2011-04-01,44.21491622924805,65.72000122070312,65.97000122070312,59.060001373291016,59.630001068115234,270819500
2011-05-01,45.271175384521484,67.29000091552734,67.37000274658203,64.80000305175781,65.91999816894531,270892200
2011-06-01,45.14128875732422,66.5199966430664,67.36000061035156,64.69000244140625,67.0199966430664,231770300
2011-07-01,43.967288970947266,64.79000091552734,68.05000305175781,64.12999725341797,66.4800033569336,202614600
2011-08-01,44.65269088745117,65.80000305175781,66.2300033569336,59.08000183105469,65.27999877929688,491488700
2011-09-01,43.605865478515625,63.689998626708984,66.13999938964844,61.0,65.66000366210938,264862000
2011-10-01,44.08513641357422,64.38999938964844,65.86000061035156,60.83000183105469,63.650001525878906,251590300
2011-11-01,44.311073303222656,64.72000122070312,65.48999786376953,61.04999923706055,63.68000030517578,236914800
2011-12-01,45.31656265258789,65.58000183105469,66.31999969482422,62.849998474121094,64.68000030517578,210285200
2012-01-01,45.54459762573242,65.91000366210938,66.0,64.33999633789062,65.58999633789062,212136100
2012-02-01,44.97106170654297,65.08000183105469,66.31999969482422,64.0199966430664,65.97000122070312,192370000
2012-03-01,45.981746673583984,65.95999908447266,66.18000030517578,64.12000274658203,65.11000061035156,208163900
2012-04-01,45.382225036621094,65.0999984741211,66.30000305175781,62.7599983215332,66.04000091552734,229665900
2012-05-01,43.52093505859375,62.43000030517578,65.48999786376953,62.0,64.91000366210938,278010100
2012-06-01,47.5556526184082,67.55999755859375,67.69999694824219,61.709999084472656,62.040000915527344,451142100
2012-07-01,48.7241096496582,69.22000122070312,69.69999694824219,67.0,67.41999816894531,273347200
2012-08-01,47.46411895751953,67.43000030517578,69.75,66.8499984741211,69.4800033569336,224101500
2012-09-01,48.94667053222656,68.91000366210938,69.63999938964844,66.97000122070312,67.48999786376953,200224200
2012-10-01,50.30333709716797,70.81999969482422,72.73999786376953,67.80000305175781,68.91999816894531,267146700
2012-11-01,49.529117584228516,69.7300033569336,71.9000015258789,68.51000213623047,71.0999984741211,211662500
2012-12-01,50.23222351074219,70.0999984741211,71.62000274658203,69.18000030517578,69.80000305175781,232603000
2013-01-01,52.969573974609375,73.91999816894531,74.80000305175781,70.30000305175781,71.0199966430664,209813800
2013-02-01,54.53886413574219,76.11000061035156,77.0199966430664,73.55999755859375,74.13999938964844,177978400
2013-03-01,58.89004898071289,81.52999877929688,81.58999633789062,75.7300033569336,75.79000091552734,193396300
